1970,100,100,100,100,100,100,100,,,,,,,,,
1971,102.054506106963,98.6808752057945,98.9371474980098,98.5529880960816,102.616171071072,104.211394159468,101.472557009166,,,,,,,,,
1972,104.138457274323,98.0759668573848,98.9738993484204,97.6300601536478,104.785360471122,108.641834989288,101.895098970547,,,,,,,,,
1973,105.898839991033,98.2926722081215,99.9919257632819,97.4539051577127,105.618890648106,111.637781225342,100.874019825608,,,,,,,,,
1974,107.334140584184,99.6551123025452,101.9784365569,98.5133753757517,105.225154831209,112.658249283602,99.050155203118,,,,,,,,,
1975,108.109542911985,101.720185801848,104.592216594456,100.313881166759,103.957056844717,111.378732191371,97.2080554441925,100,100,100,100,100,,100,100,100
1976,108.463403749214,103.167793145678,106.304539075787,101.616450197098,101.999461848159,107.887485720962,95.6003809131411,102.58021171,104.98474733,101.77873381,95.0201636,108.17659811,,100.72792,103.02874,97.05902
1977,107.732927989452,102.884591550733,106.604159956135,101.00916892025,99.7148323783821,103.353723745153,94.229971579675,103.32114039,104.69810289,102.95210738,90.00630836,113.49126774,,102.43297,107.45531,94.68646
1978,106.035756342284,100.474825674083,105.447115052612,97.9102379411374,97.2203492483073,98.9104097381194,92.6708258339408,101.67261912,98.97619417,104.01972414,85.06352816,115.61503182,,105.47532,113.27949,93.80405
1979,104.560114574078,96.7341393395036,103.551227519807,93.1826579573894,95.5213603741449,95.8610240020231,91.7319254647181,99.86566307,91.12102467,105.98284515,79.99893192,116.39733029,,109.42369,119.76119,94.34167
1980,103.78641809252,92.4415465313625,101.890188202113,87.5427550139163,95.1623511579352,94.8323450695658,91.8573175557344,99.01719088,83.07350336,109.08688248,75.52376575,115.79775241,,114.70005,127.91983,95.88142
1981,102.864534809371,87.6974397822303,100.911304788691,80.9913685942521,95.0251006155549,94.3432368507781,92.0464825537507,98.49023994,76.55048615,111.48204551,76.09752981,113.72835603,,120.88653,136.74005,98.73151
1982,101.323432674705,82.7896997844228,100.162860183316,74.2548093290548,94.4680653724031,93.5768917100448,91.6623575530009,97.81337309,71.16189433,113.30113625,77.49979632,111.93538968,,127.58899,144.9721,103.43843
1983,99.8317205391059,78.4582122775713,99.4052800485965,68.5009062572771,93.8789859162735,93.4725590228008,90.7213144108306,97.68158835,66.76402265,114.08033519,81.57116035,111.75943972,,134.56162,152.99811,108.97015
1984,98.2081508549673,74.5839457086203,98.5657082981741,63.5364218518347,92.8569509585199,93.1764847334901,89.1579501348115,97.34709105,63.63458378,113.31627419,86.7174706,111.96390424,,142.90545,163.19524,114.86521
1985,96.3202849911985,70.7713617923787,97.7189160820933,58.7662442622717,91.2684621665968,92.0177817718705,87.2955895863513,96.69441777,62.629655,110.27952058,90.41573113,111.73026223,,151.92949,174.27113,121.19435
1986,94.9745493140225,67.3685240958874,97.2504323166824,54.5081265276478,89.6789185042512,90.7914606437177,85.5818022440452,96.85174806,63.72698248,106.08777716,91.9081827,111.84366482,100,160.83356,184.95527,128.54345
1987,95.0333679221951,65.0427287187332,97.6739407710706,51.4282164199455,89.1114060560166,90.9784305196503,84.689067971034,98.59797318,66.07566454,102.78182645,92.12536225,114.45032562,150.155090940618,170.23567,194.2429,138.29799
1988,96.0681529095207,64.0009729054008,99.3087458617297,49.6470814990271,89.2359179744674,92.3230717600107,84.1726025441713,101.03438465,68.59793166,99.96754818,92.04932833,119.58286162,152.661201487456,179.39715,202.47074,148.47826
1989,96.5419407492626,63.6627021516717,101.423372537252,48.6308486839012,88.5949361352439,93.0707550800582,82.7571509967098,101.8416612,67.15662314,96.44277572,91.78172019,125.38486838,132.444300918066,186.97958,209.24314,156.37932
1990,94.8129307936785,63.0879055880009,102.904887304857,47.5336712526607,86.3367813405934,92.2978928987323,79.644792507192,100.72782609,64.69933488,91.83011024,90.96029876,129.77677696,121.795329995457,193.08154,214.78209,163.25044
1991,92.2631614579369,61.7363888834909,102.785160461956,45.9626659416912,83.1485386700863,90.8736117090028,75.4453855718327,98.01609662,62.65729411,85.72993712,89.49905198,131.46319533,141.116909816389,195.8922,215.73498,168.18493
1992,90.7829613150482,59.9236639840716,100.852271393323,44.3324540997636,80.3667730790762,90.5632158290845,71.3408409569063,95.76045299,63.00593287,79.45642212,88.79556337,130.80939885,132.54816485082,198.22639,215.49456,172.90543
1993,90.0987031156832,58.3145926410908,98.5730380708199,43.0324502685387,78.7577679499362,91.4538107279151,68.4715875102931,94.96753984,65.80757766,74.10869809,89.66851061,129.50010063,127.006080145242,203.30607,220.02776,177.24841
1994,90.4773384445475,57.3729385882373,97.4281561669729,42.2241876449306,78.1696280058415,92.6160658785896,66.9940253766568,95.63793533,69.97851584,70.21492026,91.19041811,129.86192015,134.143167636423,211.13077,228.95478,182.16044
1995,91.0354669344241,56.8633965308413,97.2785144930812,41.6693191890678,78.3000725921844,93.2917332137506,66.8133580768046,96.96265556,73.6307496,68.72715683,91.89786403,131.89484502,132.945772675607,218.59694,240.66437,183.07918
1996,91.3218192466815,56.2438800866708,97.4953279941051,40.8996554171666,78.9138205516444,93.4663444940107,67.4167388085219,97.03048278,75.56864508,67.29851387,91.43904691,132.61526654,140.158102258132,222.09182,246.36338,183.51507
1997,91.926942379325,55.3771514948051,97.6939461313754,39.8588738886622,79.4268214563191,93.7284357653066,67.8430049074304,96.42973614,77.64310439,65.18251237,90.59980857,134.00648706,132.456132333602,221.35605,243.4273,184.87057
